Filename,Valid,ValidationTime,Width,Height,BandCount,DataType,CRS,Transform,Errors,Warnings,SR_B5_Min,SR_B5_Max,SR_B5_Mean,SR_B5_Std,SR_B5_NaN,SR_B5_Inf,SR_B5_ZeroPixels,SR_B5_Empty,SR_B6_Min,SR_B6_Max,SR_B6_Mean,SR_B6_Std,SR_B6_NaN,SR_B6_Inf,SR_B6_ZeroPixels,SR_B6_Empty,SR_B7_Min,SR_B7_Max,SR_B7_Mean,SR_B7_Std,SR_B7_NaN,SR_B7_Inf,SR_B7_ZeroPixels,SR_B7_Empty,ST_B10_Min,ST_B10_Max,ST_B10_Mean,ST_B10_Std,ST_B10_NaN,ST_B10_Inf,ST_B10_ZeroPixels,ST_B10_Empty,SR_B4_Min,SR_B4_Max,SR_B4_Mean,SR_B4_Std,SR_B4_NaN,SR_B4_Inf,SR_B4_ZeroPixels,SR_B4_Empty,SR_B3_Min,SR_B3_Max,SR_B3_Mean,SR_B3_Std,SR_B3_NaN,SR_B3_Inf,SR_B3_ZeroPixels,SR_B3_Empty,SR_B2_Min,SR_B2_Max,SR_B2_Mean,SR_B2_Std,SR_B2_NaN,SR_B2_Inf,SR_B2_ZeroPixels,SR_B2_Empty
| 0.00,-30.00, 2184885.00|
| 0.00, 0.00, 1.00|",,,6916.0,25710.0,11177.087890625,3819.666259765625,0,0,0,False,7467.0,25115.0,10736.1474609375,3368.970703125,0,0,0,False,7499.0,23441.0,9614.1259765625,2156.250732421875,0,0,0,False,42211.0,50329.0,45349.29296875,1271.86669921875,0,0,0,False,7057.0,18938.0,9970.697265625,1195.583251953125,0,0,0,False,7805.0,17817.0,10568.8046875,858.8648681640625,0,0,0,False,6543.0,16893.0,9358.4384765625,979.4197387695312,0,0,0,False
Landsat8_ChilikaLake_2025_Winter_001.tif,True,2026-07-24 20:17:52,1057,749,7,uint16,EPSG:32645,"| 30.00, 0.00, 305895.00|
| 0.00,-30.00, 2184885.00|
| 0.00, 0.00, 1.00|",,,7018.0,23894.0,10081.830078125,3256.388671875,0,0,0,False,7444.0,22435.0,9688.84375,3219.3525390625,0,0,0,False,7421.0,21519.0,8837.4140625,2110.0302734375,0,0,0,False,44103.0,48618.0,44978.55078125,959.1520385742188,0,0,0,False,7251.0,16970.0,9558.4931640625,1155.5501708984375,0,0,0,False,7941.0,15681.0,10260.177734375,974.1473999023438,0,0,0,False,6926.0,14014.0,9114.5771484375,963.992919921875,0,0,0,False
Landsat8_ChilikaLake_2025_Winter_002.tif,True,2026-07-24 20:17:52,1057,749,7,uint16,EPSG:32645,"| 30.00, 0.00, 305895.00|
| 0.00,-30.00, 2184885.00|
| 0.00, 0.00, 1.00|",,,0.0,23905.0,1359.5242919921875,3758.9052734375,0,0,689981,False,0.0,20642.0,1298.5364990234375,3595.00634765625,0,0,689981,False,0.0,18841.0,1171.0364990234375,3156.159912109375,0,0,689981,False,0.0,48335.0,5803.298828125,15119.5595703125,0,0,689981,False,0.0,16067.0,1202.2841796875,3157.680908203125,0,0,689981,False,0.0,15328.0,1289.28857421875,3373.392578125,0,0,689981,False,0.0,13996.0,1157.2593994140625,3031.8330078125,0,0,689981,False
Landsat8_ChilikaLake_2025_Winter_003.tif,True,2026-07-24 20:17:52,1057,749,7,uint16,EPSG:32645,"| 30.00, 0.00, 305895.00|
| 0.00,-30.00, 2184885.00|
| 0.00, 0.00, 1.00|",,,0.0,22372.0,1389.25927734375,3761.109130859375,0,0,688154,False,0.0,21901.0,1291.2198486328125,3505.26416015625,0,0,688154,False,0.0,20882.0,1177.779296875,3140.922119140625,0,0,688154,False,0.0,45940.0,5672.61181640625,14625.9248046875,0,0,688154,False,0.0,15985.0,1254.3914794921875,3253.0380859375,0,0,688154,False,0.0,14524.0,1336.70166015625,3456.708740234375,0,0,688154,False,0.0,12747.0,1211.0009765625,3135.788818359375,0,0,688154,False
Landsat8_ChilikaLake_2026_Summer_001.tif,True,2026-07-24 20:17:52,1057,749,7,uint16,EPSG:32645,"| 30.00, 0.00, 305895.00|
| 0.00,-30.00, 2184885.00|
| 0.00, 0.00, 1.00|",,,0.0,21344.0,1482.0052490234375,4125.97314453125,0,0,693680,False,0.0,22391.0,1493.93994140625,4181.2314453125,0,0,693680,False,0.0,19973.0,1320.7432861328125,3618.956787109375,0,0,693680,False,0.0,52119.0,5858.177734375,15600.3427734375,0,0,693680,False,0.0,19334.0,1270.6790771484375,3410.894775390625,0,0,693680,False,0.0,18489.0,1325.5533447265625,3542.74658203125,0,0,693680,False,0.0,16442.0,1189.2432861328125,3187.566162109375,0,0,693680,False
Landsat8_ChilikaLake_2026_Winter_001.tif,True,2026-07-24 20:17:52,1057,749,7,uint16,EPSG:32645,"| 30.00, 0.00, 305895.00|
| 0.00,-30.00, 2184885.00|
| 0.00, 0.00, 1.00|",,,6807.0,22835.0,9928.15625,3123.053955078125,0,0,0,False,7270.0,22472.0,9447.873046875,2962.4140625,0,0,0,False,7435.0,21508.0,8736.068359375,2029.216064453125,0,0,0,False,42323.0,46148.0,43045.2265625,648.9911499023438,0,0,0,False,7126.0,16755.0,9627.3046875,1161.284912109375,0,0,0,False,7905.0,14499.0,10247.6103515625,984.1259765625,0,0,0,False,6637.0,13505.0,9091.0224609375,912.4532470703125,0,0,0,False
Landsat8_ChilikaLake_2026_Winter_002.tif,True,2026-07-24 20:17:52,1057,749,7,uint16,EPSG:32645,"| 30.00, 0.00, 305895.00|
| 0.00,-30.00, 2184885.00|
| 0.00, 0.00, 1.00|",,,0.0,22229.0,1466.5091552734375,3787.05615234375,0,0,677813,False,0.0,21456.0,1401.936767578125,3610.963134765625,0,0,677813,False,0.0,20663.0,1290.3460693359375,3250.9345703125,0,0,677813,False,0.0,45598.0,6208.4619140625,15148.7958984375,0,0,677813,False,0.0,15885.0,1335.5262451171875,3289.920166015625,0,0,677813,False,0.0,14214.0,1429.0433349609375,3506.579345703125,0,0,677813,False,0.0,12683.0,1278.321044921875,3134.866455078125,0,0,677813,False
Landsat8_Delhi_2023_Monsoon_001.tif,True,2026-07-24 20:17:52,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,0.0,46639.0,15459.6982421875,3120.4248046875,0,0,20224,False,0.0,59519.0,13746.3544921875,2810.608154296875,0,0,20224,False,0.0,63018.0,11757.1171875,2592.5244140625,0,0,20224,False,0.0,51620.0,46443.96484375,7759.2333984375,0,0,20224,False,0.0,57507.0,10834.8525390625,2197.726806640625,0,0,20224,False,0.0,54320.0,10756.86328125,2004.15283203125,0,0,20224,False,0.0,51047.0,9627.13671875,1797.2408447265625,0,0,20224,False
Landsat8_Delhi_2023_Monsoon_002.tif,True,2026-07-24 20:17:52,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,10062.0,27345.0,17165.7265625,1815.000244140625,0,0,0,False,9190.0,32659.0,14844.5166015625,1469.998291015625,0,0,0,False,8601.0,33263.0,12577.07421875,1555.8458251953125,0,0,0,False,44417.0,51118.0,47732.09375,862.9773559570312,0,0,0,False,7388.0,24220.0,11869.7763671875,1374.1435546875,0,0,0,False,6998.0,23148.0,11803.615234375,1009.773193359375,0,0,0,False,1927.0,20091.0,10386.7314453125,934.5407104492188,0,0,0,False
Landsat8_Delhi_2023_Monsoon_003.tif,True,2026-07-24 20:17:53,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,0.0,52286.0,16464.76953125,6500.384765625,0,0,53819,False,0.0,55944.0,14272.9345703125,5556.9228515625,0,0,53819,False,0.0,58905.0,12174.646484375,4805.109375,0,0,53819,False,0.0,53632.0,44305.48046875,12556.65234375,0,0,53819,False,0.0,51418.0,11820.296875,6349.0185546875,0,0,53819,False,0.0,50656.0,12112.6826171875,6211.59521484375,0,0,53819,False,0.0,50759.0,10885.6953125,6484.1025390625,0,0,53819,False
Landsat8_Delhi_2023_PostMonsoon_001.tif,True,2026-07-24 20:17:53,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,0.0,27070.0,14439.6748046875,4022.790283203125,0,0,44871,False,0.0,30188.0,12956.369140625,3601.839599609375,0,0,44871,False,0.0,31340.0,11313.5263671875,3254.62890625,0,0,44871,False,0.0,50641.0,44122.83203125,11132.5634765625,0,0,44871,False,0.0,24962.0,10356.298828125,2887.193115234375,0,0,44871,False,0.0,25079.0,10203.435546875,2730.436279296875,0,0,44871,False,0.0,23338.0,9224.8359375,2458.388427734375,0,0,44871,False
Landsat8_Delhi_2023_PostMonsoon_002.tif,True,2026-07-24 20:17:53,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,8052.0,27220.0,14256.75,1351.5146484375,0,0,0,False,7714.0,59724.0,13233.48046875,1523.1561279296875,0,0,0,False,7683.0,63231.0,11679.3681640625,1563.6846923828125,0,0,0,False,41913.0,46736.0,44188.5703125,379.4396057128906,0,0,0,False,7678.0,20184.0,10844.8388671875,1136.04736328125,0,0,0,False,8894.0,17901.0,11080.1650390625,774.110595703125,0,0,0,False,7847.0,15988.0,9789.0791015625,671.3043212890625,0,0,0,False
Landsat8_Delhi_2023_PostMonsoon_003.tif,True,2026-07-24 20:17:53,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,8529.0,25793.0,14532.736328125,1346.7320556640625,0,0,0,False,8040.0,35954.0,13589.8203125,1500.4925537109375,0,0,0,False,7829.0,43283.0,11954.62109375,1550.7301025390625,0,0,0,False,43811.0,48175.0,45530.27734375,433.01092529296875,0,0,0,False,7845.0,22047.0,10965.1181640625,1101.1419677734375,0,0,0,False,8934.0,18772.0,11133.4443359375,757.5635986328125,0,0,0,False,7677.0,15426.0,9871.6826171875,663.12109375,0,0,0,False
Landsat8_Delhi_2023_Summer_001.tif,True,2026-07-24 20:17:53,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,7709.0,31223.0,15810.451171875,1796.241943359375,0,0,0,False,7738.0,33431.0,14806.8408203125,1764.098876953125,0,0,0,False,7616.0,44813.0,13250.7490234375,1848.5367431640625,0,0,0,False,44012.0,50342.0,47153.7890625,639.927001953125,0,0,0,False,6656.0,36664.0,11673.0849609375,1549.88525390625,0,0,0,False,6177.0,37622.0,11403.2783203125,1163.4439697265625,0,0,0,False,464.0,31300.0,10324.384765625,993.6216430664062,0,0,0,False
Landsat8_Delhi_2023_Summer_002.tif,True,2026-07-24 20:17:53,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,9751.0,32152.0,17013.18359375,1606.142333984375,0,0,0,False,8875.0,34604.0,15599.35546875,1585.156982421875,0,0,0,False,8389.0,55649.0,13486.1923828125,1691.986572265625,0,0,0,False,46272.0,53124.0,49854.7421875,794.7608642578125,0,0,0,False,8817.0,28157.0,12359.134765625,1423.930419921875,0,0,0,False,9352.0,25543.0,12082.779296875,1036.226806640625,0,0,0,False,4384.0,22960.0,10712.7216796875,919.2747192382812,0,0,0,False
Landsat8_Delhi_2023_Summer_003.tif,True,2026-07-24 20:17:53,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,8223.0,33086.0,16217.6376953125,1650.251220703125,0,0,0,False,8075.0,52477.0,15248.0068359375,1761.5362548828125,0,0,0,False,7914.0,58491.0,13677.498046875,1961.954833984375,0,0,0,False,44709.0,51299.0,48179.1484375,728.850830078125,0,0,0,False,7881.0,29706.0,11917.890625,1446.4071044921875,0,0,0,False,8206.0,26968.0,11677.89453125,1051.5355224609375,0,0,0,False,3458.0,24133.0,10531.3095703125,920.7044677734375,0,0,0,False
Landsat8_Delhi_2023_Winter_001.tif,True,2026-07-24 20:17:53,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,0.0,38455.0,13071.5244140625,3598.2080078125,0,0,44307,False,0.0,59420.0,12453.5751953125,3460.367431640625,0,0,44307,False,0.0,65454.0,11317.1064453125,3233.52734375,0,0,44307,False,0.0,47879.0,42154.47265625,10557.8642578125,0,0,44307,False,0.0,39314.0,10352.603515625,2788.298095703125,0,0,44307,False,0.0,36346.0,10138.8115234375,2645.171630859375,0,0,44307,False,0.0,34018.0,9223.7265625,2398.473876953125,0,0,44307,False
Landsat8_Delhi_2023_Winter_002.tif,True,2026-07-24 20:17:53,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,7508.0,41443.0,13193.4248046875,1665.098388671875,0,0,0,False,7305.0,53086.0,12847.6240234375,1758.51318359375,0,0,0,False,7343.0,62984.0,11826.515625,1735.3045654296875,0,0,0,False,39409.0,44249.0,41455.08203125,362.0976867675781,0,0,0,False,7724.0,49752.0,10719.8857421875,1207.8011474609375,0,0,0,False,8071.0,54927.0,10473.1123046875,894.3688354492188,0,0,0,False,7512.0,44853.0,9621.1787109375,743.2425537109375,0,0,0,False
Landsat8_Delhi_2023_Winter_003.tif,True,2026-07-24 20:17:54,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,8334.0,25050.0,14057.728515625,1538.1180419921875,0,0,0,False,7869.0,29309.0,13455.3505859375,1562.671875,0,0,0,False,7569.0,65454.0,12170.0341796875,1632.600830078125,0,0,0,False,41748.0,46797.0,44122.578125,397.05950927734375,0,0,0,False,7830.0,22228.0,11124.79296875,1107.7353515625,0,0,0,False,8371.0,20463.0,11008.154296875,808.9570922851562,0,0,0,False,4888.0,17613.0,9924.904296875,706.1627197265625,0,0,0,False
Landsat8_Delhi_2024_PostMonsoon_001.tif,True,2026-07-24 20:17:54,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,0.0,39535.0,12954.796875,4666.39453125,0,0,77224,False,0.0,40757.0,11948.103515625,4338.01025390625,0,0,77224,False,0.0,41353.0,10545.146484375,3904.389892578125,0,0,77224,False,0.0,49260.0,41295.99609375,13980.15234375,0,0,77224,False,0.0,45286.0,9622.59765625,3450.531005859375,0,0,77224,False,0.0,40931.0,9495.720703125,3321.365478515625,0,0,77224,False,0.0,34279.0,8640.130859375,3012.62841796875,0,0,77227,False
Landsat8_Delhi_2024_PostMonsoon_002.tif,True,2026-07-24 20:17:54,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,0.0,25602.0,14444.19140625,3292.223388671875,0,0,27259,False,0.0,30452.0,12946.8583984375,2905.9169921875,0,0,27259,False,0.0,35996.0,11226.5185546875,2647.119384765625,0,0,27259,False,0.0,50497.0,45318.08984375,8814.5185546875,0,0,27259,False,0.0,26914.0,10314.5595703125,2298.99658203125,0,0,27259,False,0.0,25884.0,10294.966796875,2155.881103515625,0,0,27259,False,0.0,21100.0,9282.6708984375,1944.702880859375,0,0,27259,False
Landsat8_Delhi_2024_PostMonsoon_003.tif,True,2026-07-24 20:17:54,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,7029.0,28205.0,13686.2041015625,1713.3485107421875,0,0,0,False,7232.0,38752.0,13082.3466796875,1775.28662109375,0,0,0,False,7230.0,61764.0,11802.7255859375,1716.4696044921875,0,0,0,False,41616.0,46091.0,43307.0703125,395.9207763671875,0,0,0,False,7560.0,25269.0,10695.3876953125,1279.583251953125,0,0,0,False,7780.0,24710.0,10454.0634765625,963.557373046875,0,0,0,False,6864.0,23230.0,9605.0390625,791.4884033203125,0,0,0,False
Landsat8_Delhi_2024_Summer_001.tif,True,2026-07-24 20:17:54,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,0.0,53470.0,13298.294921875,4849.79931640625,0,0,84492,False,0.0,47078.0,13061.9951171875,4855.166015625,0,0,84492,False,0.0,50716.0,11815.5078125,4484.53173828125,0,0,84492,False,0.0,53394.0,44325.6015625,15790.326171875,0,0,84492,False,0.0,54467.0,10519.9140625,3861.50634765625,0,0,84492,False,0.0,49532.0,10178.177734375,3682.478759765625,0,0,84492,False,0.0,30977.0,9215.1474609375,3330.310546875,0,0,84492,False
Landsat8_Delhi_2024_Summer_002.tif,True,2026-07-24 20:17:54,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,0.0,52709.0,14288.189453125,4445.00048828125,0,0,61669,False,0.0,47799.0,13889.3212890625,4415.814453125,0,0,61669,False,0.0,57863.0,12468.6044921875,4073.5498046875,0,0,61669,False,0.0,53196.0,45822.16015625,13720.9853515625,0,0,61669,False,0.0,53657.0,11256.2392578125,3541.6318359375,0,0,61669,False,0.0,46553.0,10810.3447265625,3330.7138671875,0,0,61669,False,0.0,36585.0,9710.42578125,2984.69873046875,0,0,61669,False
Landsat8_Delhi_2024_Summer_003.tif,True,2026-07-24 20:17:54,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,8751.0,30817.0,16431.650390625,1571.410888671875,0,0,0,False,8607.0,37739.0,15912.1630859375,1763.3883056640625,0,0,0,False,8323.0,45777.0,14116.546875,1832.1019287109375,0,0,0,False,45979.0,53763.0,50370.96875,837.36474609375,0,0,0,False,8186.0,28079.0,12695.7470703125,1420.3043212890625,0,0,0,False,8405.0,26021.0,12181.8349609375,1042.2008056640625,0,0,0,False,5913.0,23136.0,10897.8134765625,893.6387939453125,0,0,0,False
Landsat8_Delhi_2024_Winter_001.tif,True,2026-07-24 20:17:55,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,0.0,25447.0,12175.5869140625,2953.49755859375,0,0,33565,False,0.0,45741.0,11874.091796875,2983.4140625,0,0,33565,False,0.0,53690.0,10919.505859375,2796.75048828125,0,0,33565,False,0.0,44477.0,40156.4375,8688.966796875,0,0,33565,False,0.0,23135.0,10181.8701171875,2413.13818359375,0,0,33565,False,0.0,25639.0,9977.2412109375,2278.200927734375,0,0,33565,False,0.0,21753.0,9109.05078125,2065.21435546875,0,0,33565,False
Landsat8_Delhi_2025_PostMonsoon_001.tif,True,2026-07-24 20:17:55,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,0.0,31840.0,13363.0791015625,5049.26171875,0,0,82413,False,0.0,35331.0,11751.6533203125,4384.9306640625,0,0,82413,False,0.0,42029.0,10226.49609375,3908.203369140625,0,0,82413,False,0.0,49149.0,40878.7421875,14352.6162109375,0,0,82413,False,0.0,37190.0,9348.0009765625,3489.9267578125,0,0,82413,False,0.0,39705.0,9330.3798828125,3395.5458984375,0,0,82413,False,0.0,31368.0,8458.8251953125,3078.135009765625,0,0,82413,False
Landsat8_Delhi_2025_PostMonsoon_002.tif,True,2026-07-24 20:17:55,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,0.0,43027.0,12258.1162109375,4240.83203125,0,0,74592,False,0.0,65454.0,11458.279296875,4069.96533203125,0,0,74592,False,0.0,65454.0,10234.609375,3696.77294921875,0,0,74592,False,0.0,45750.0,38897.171875,12914.005859375,0,0,74592,False,0.0,39944.0,9765.67578125,3369.91162109375,0,0,74592,False,0.0,33548.0,9715.62890625,3290.74951171875,0,0,74592,False,0.0,27418.0,8671.0068359375,2934.783203125,0,0,74592,False
Landsat8_Delhi_2025_PostMonsoon_003.tif,True,2026-07-24 20:17:55,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,7808.0,32410.0,14644.427734375,1773.04638671875,0,0,0,False,7561.0,43213.0,13454.5498046875,1679.830810546875,0,0,0,False,7440.0,53221.0,11955.1337890625,1738.4593505859375,0,0,0,False,42741.0,46827.0,44293.4921875,434.2325744628906,0,0,0,False,7489.0,35400.0,10884.751953125,1267.73193359375,0,0,0,False,8139.0,33895.0,10890.8125,928.2361450195312,0,0,0,False,7345.0,25562.0,9799.0029296875,801.5963134765625,0,0,0,False
Landsat8_Delhi_2025_Summer_001.tif,True,2026-07-24 20:17:55,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,0.0,30763.0,12843.166015625,5180.6171875,0,0,98458,False,0.0,39643.0,12302.62890625,5017.2412109375,0,0,98458,False,0.0,39303.0,11119.205078125,4609.888671875,0,0,98458,False,0.0,51481.0,41697.5625,16197.8798828125,0,0,98458,False,0.0,28993.0,9904.8466796875,4017.554443359375,0,0,98458,False,0.0,30291.0,9569.3955078125,3816.896484375,0,0,98458,False,0.0,32498.0,8718.943359375,3465.00732421875,0,0,98458,False
Landsat8_Delhi_2025_Summer_002.tif,True,2026-07-24 20:17:55,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,0.0,38511.0,14381.12109375,4411.41259765625,0,0,60871,False,0.0,46970.0,13466.15234375,4179.78662109375,0,0,60871,False,0.0,58066.0,11820.05859375,3789.66162109375,0,0,60871,False,0.0,51809.0,44357.90625,13184.7333984375,0,0,60871,False,0.0,27624.0,10810.8583984375,3343.633544921875,0,0,60871,False,0.0,23538.0,10600.095703125,3214.67578125,0,0,60871,False,0.0,20114.0,9487.5654296875,2881.042236328125,0,0,60871,False
Landsat8_Delhi_2025_Summer_003.tif,True,2026-07-24 20:17:55,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,9803.0,31228.0,16598.150390625,1549.7119140625,0,0,0,False,8836.0,37967.0,15090.8974609375,1383.1116943359375,0,0,0,False,8406.0,54900.0,13243.775390625,1591.4044189453125,0,0,0,False,44955.0,51568.0,48038.28515625,664.4546508789062,0,0,0,False,9026.0,27271.0,12014.705078125,1296.778076171875,0,0,0,False,9372.0,24977.0,11814.955078125,938.9710693359375,0,0,0,False,7739.0,21362.0,10526.7646484375,852.829345703125,0,0,0,False
Landsat8_Delhi_2025_Winter_001.tif,True,2026-07-24 20:17:55,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,7672.0,52010.0,14302.58203125,1847.2034912109375,0,0,0,False,7379.0,37084.0,13386.3046875,1651.4324951171875,0,0,0,False,7291.0,44067.0,11989.9345703125,1665.236083984375,0,0,0,False,42314.0,46963.0,44210.62890625,439.2826232910156,0,0,0,False,7529.0,53228.0,10840.2392578125,1286.3519287109375,0,0,0,False,7837.0,43348.0,10717.2099609375,953.9695434570312,0,0,0,False,1173.0,37308.0,9736.7705078125,825.2946166992188,0,0,0,False
Landsat8_Delhi_2025_Winter_002.tif,True,2026-07-24 20:17:56,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,0.0,26377.0,11727.1162109375,4533.84033203125,0,0,90053,False,0.0,37122.0,10975.65234375,4272.283203125,0,0,90053,False,0.0,43639.0,9949.6171875,3935.22607421875,0,0,90053,False,0.0,44545.0,37313.515625,13766.4970703125,0,0,90053,False,0.0,22579.0,9479.9716796875,3617.8603515625,0,0,90053,False,0.0,20801.0,9435.673828125,3544.634033203125,0,0,90053,False,0.0,18820.0,8472.4482421875,3180.93017578125,0,0,90053,False
Landsat8_Delhi_2026_Summer_001.tif,True,2026-07-24 20:17:56,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,7675.0,29397.0,15783.73828125,1689.1500244140625,0,0,0,False,7605.0,41927.0,14970.529296875,1828.7293701171875,0,0,0,False,7600.0,46452.0,13365.8896484375,1939.1357421875,0,0,0,False,44726.0,53605.0,48849.4375,797.8278198242188,0,0,0,False,6423.0,27687.0,11700.771484375,1543.8238525390625,0,0,0,False,6628.0,25705.0,11415.529296875,1163.30810546875,0,0,0,False,351.0,23800.0,10355.5859375,992.6179809570312,0,0,0,False
Landsat8_Delhi_2026_Summer_002.tif,True,2026-07-24 20:17:56,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,0.0,52920.0,15316.669921875,3164.417724609375,0,0,25135,False,0.0,55623.0,14508.599609375,3132.376953125,0,0,25135,False,0.0,58017.0,12875.6640625,3002.677490234375,0,0,25135,False,0.0,53809.0,47890.62890625,8946.564453125,0,0,25135,False,0.0,49896.0,11542.998046875,2491.296630859375,0,0,25135,False,0.0,50543.0,11205.60546875,2285.8701171875,0,0,25135,False,0.0,44585.0,10074.69921875,2046.62255859375,0,0,25135,False
Landsat8_Delhi_2026_Summer_003.tif,True,2026-07-24 20:17:56,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,0.0,43044.0,11784.9296875,6409.28564453125,0,0,166342,False,0.0,53240.0,11334.6630859375,6238.87060546875,0,0,166342,False,0.0,57695.0,10212.30859375,5703.109375,0,0,166342,False,0.0,52525.0,38117.39453125,20327.005859375,0,0,166342,False,0.0,37620.0,8916.2578125,4899.82861328125,0,0,166342,False,0.0,43328.0,8660.69921875,4703.59375,0,0,166342,False,0.0,38594.0,7875.5732421875,4268.47119140625,0,0,166342,False
Landsat8_Delhi_2026_Winter_001.tif,True,2026-07-24 20:17:56,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
| 0.00, 0.00, 1.00|",,,8054.0,30667.0,13727.916015625,1568.7750244140625,0,0,0,False,7679.0,37876.0,12825.2236328125,1492.4061279296875,0,0,0,False,7574.0,41660.0,11472.5009765625,1439.6522216796875,0,0,0,False,38658.0,43176.0,41076.96875,283.1018371582031,0,0,0,False,7814.0,31768.0,10591.90625,1114.9593505859375,0,0,0,False,8182.0,33451.0,10502.123046875,845.5697631835938,0,0,0,False,6644.0,26261.0,9537.3095703125,742.2389526367188,0,0,0,False
Landsat8_Delhi_2026_Winter_002.tif,True,2026-07-24 20:17:56,992,758,7,uint16,EPSG:32643,"| 30.00, 0.00, 695265.00|
| 0.00,-30.00, 3182475.00|
